PlantID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
p-1033-1,-8.838270762658883,-3.22508538217874,-10.266259919411983,-3.8257117640001113,4.974749721336745,-4.965885973407174,0.728602889282976,-4.427091027421309,-10.997349965597719,-2.3626956262976346
p-1034-2,-15.061242879182915,-2.5137810920551824,-2.4016643146029657,2.3519158742258917,-3.8831541991894185,0.7091768937631435,3.5232770882858575,-1.0959263859777104,-6.172182128422613,0.2728561435728038
p-1035-1,-9.791055271349073,-3.340403569471695,-7.51439802316987,1.222113928357043,-3.0450588093013797,-4.705287049918569,-3.7920368698831974,-1.4307289288581715,-12.196357110812267,1.449280926990805
p-1036-2,-14.440068622802233,-5.519514919702547,-7.998149571154839,2.521275084380758,-2.317774741598039,-9.515556740615855,-1.97774272344881,-4.86516734269365,6.3409112268808085,-2.7172132643306344
p-1038-2,-7.371582240963165,-0.9683668506114385,36.312757408585504,-20.651411893409747,10.627574180183897,6.62874455257476,-28.590813155359797,-2.4949336320488364,10.757475989135466,64.46645321483598
p-1039-1,-14.830247481310897,-1.6007744476879064,0.8838192896135261,21.86027725010724,19.902851173528788,36.885760702542555,-15.76967518266801,13.420229338127086,42.11189496912091,-13.437884904286003
p-104-2,18.721437274639467,21.379859314942127,-12.459916947400158,-13.189939174425469,55.953053600872614,-8.900947361423144,21.196256187630638,-16.038502696483278,-12.076082552740727,-7.4329745981063295
p-1040-1,29.487351243632126,-40.91321674864154,-1.3220656908181496,-6.5803442458145645,-12.098036614661694,-1.2271865745387738,5.082447134024747,-7.0710840441802105,10.954306387299285,5.970966932732074
p-1042-2,-10.915807309672116,-5.740541853515306,-8.836690577462523,3.101978646456287,-0.7353191038605467,-3.3079180638031134,-5.65328823896233,-1.2902901961836262,-14.161346368774252,4.328409456577995
p-1043-1,-0.5007607820614486,3.7467454567753866,-15.692990958071677,-13.846170306587874,31.038139453536477,-2.963087745238562,14.222950005075864,-9.50804222288369,-10.164284688619155,-1.2668364216216232
